user_id,top_ordered_item,avg_cart_item_count,preferred_category,order_party_type,user_region,restaurant_cuisine_type,restaurant_item_popularity,cart_total_value,cart_item_count,cart_cuisine_type,meal_time_segment,day_of_week_type,occasion_type,seasonal_preference,user_item_affinity,item_cooccurrence_score,user_category_affinity,item_price_tier,dietary_type,label_addon_added
18,Upma,2,South_Indian,solo,South_Delhi,Chinese,0.328,392,1,South_Indian,dinner,weekend,none,summer,0.364,4,0.527,low,veg,1
151,Sandwich,1,Fast_Food,solo,Navi_Mumbai,Desserts,0.443,450,2,Fast_Food,dinner,weekday,none,summer,0.329,3,0.201,medium,nonveg,0
41,Paneer Tikka,2,North_Indian,solo,Noida,Desserts,0.268,459,3,North_Indian,lunch,weekday,none,winter,0.277,0,0.419,low,nonveg,0
100,Pepsi,1,Beverages,solo,Gurgaon,Chinese,0.34,327,2,Beverages,dinner,weekday,none,monsoon,0.203,1,0.5,high,veg,0
84,Choco Lava Cake,1,Desserts,solo,South_Delhi,South_Indian,0.154,479,2,Desserts,dinner,weekday,none,monsoon,0.457,2,0.553,medium,veg,0
112,Fries,3,Fast_Food,group,Gurgaon,Desserts,0.459,298,1,Fast_Food,lunch,weekday,none,monsoon,0.173,1,0.667,high,veg,0
3,Raita,2,North_Indian,solo,South_Delhi,Chinese,0.427,279,1,North_Indian,snacks,weekday,none,monsoon,0.221,2,0.681,medium,dairy,1
154,Sandwich,4,Fast_Food,group,South_Delhi,South_Indian,0.6,408,2,Fast_Food,snacks,weekday,none,winter,0.396,2,0.494,medium,nonveg,0
17,Papad,2,North_Indian,solo,West_Delhi,Fast_Food,0.251,276,1,North_Indian,lunch,weekday,none,winter,0.576,0,0.891,low,nonveg,0
112,Fries,3,Fast_Food,group,Gurgaon,Beverages,0.495,305,1,Fast_Food,dinner,weekday,none,summer,0.251,0,0.285,high,veg,0
22,Sambar,1,South_Indian,solo,South_Delhi,Desserts,0.039,519,4,South_Indian,lunch,weekday,none,winter,0.357,4,0.66,medium,nonveg,0
133,Papad,1,North_Indian,solo,Gurgaon,Beverages,0.407,550,4,North_Indian,dinner,weekday,none,monsoon,0.518,4,0.605,high,veg,1
69,Choco Lava Cake,4,Desserts,group,South_Delhi,Fast_Food,0.077,270,1,Desserts,lunch,weekday,festival,monsoon,0.687,1,0.705,medium,nonveg,1
102,Spring Roll,1,Chinese,solo,Navi_Mumbai,South_Indian,0.24,461,2,Chinese,lunch,weekend,anniversary,monsoon,0.245,7,0.705,medium,nonveg,1
108,Kheer,1,Desserts,solo,West_Delhi,Desserts,0.062,461,3,Desserts,dinner,weekday,none,summer,0.16,2,0.306,medium,veg,0
3,Salad,2,North_Indian,solo,South_Delhi,Fast_Food,0.075,310,1,North_Indian,dinner,weekend,none,monsoon,0.34,5,0.497,high,dairy,1
24,Ice Cream,2,Desserts,solo,South_Delhi,North_Indian,0.348,492,3,Desserts,lunch,weekday,none,monsoon,0.316,4,0.715,high,veg,1
62,Nachos,3,Fast_Food,group,West_Delhi,Beverages,0.328,304,1,Fast_Food,dinner,weekday,none,monsoon,0.311,0,0.691,medium,veg,0
30,Cheesy Dip,2,Fast_Food,solo,West_Delhi,Chinese,0.084,392,1,Fast_Food,lunch,weekday,anniversary,summer,0.141,4,0.264,high,nonveg,1
181,Chutney,1,South_Indian,solo,South_Delhi,North_Indian,0.415,281,1,South_Indian,breakfast,weekend,birthday,summer,0.133,0,0.667,low,veg,1
72,Upma,1,South_Indian,solo,Gurgaon,Beverages,0.306,471,3,South_Indian,lunch,weekend,none,summer,0.303,1,0.571,low,veg,0
173,Pepsi,1,Beverages,solo,Gurgaon,Fast_Food,0.275,533,3,Beverages,lunch,weekday,none,winter,0.345,10,0.451,medium,nonveg,1
86,Manchurian,2,Chinese,solo,South_Delhi,Chinese,0.259,492,3,Chinese,breakfast,weekend,none,summer,0.629,1,0.737,low,veg,1
21,Sambar,1,South_Indian,solo,Navi_Mumbai,Beverages,0.298,462,2,South_Indian,snacks,weekday,none,summer,0.494,3,0.62,low,veg,0
106,Garlic Bread,2,Fast_Food,solo,Navi_Mumbai,Desserts,0.418,310,1,Fast_Food,lunch,weekday,none,monsoon,0.459,6,0.486,medium,egg,0
18,Sambar,2,South_Indian,solo,South_Delhi,Beverages,0.415,520,3,South_Indian,snacks,weekday,none,monsoon,0.471,0,0.453,low,dairy,0
79,Coke,1,Beverages,solo,Gurgaon,Beverages,0.301,458,3,Beverages,snacks,weekend,anniversary,summer,0.63,4,0.414,low,veg,0
85,Kheer,1,Desserts,solo,Gurgaon,North_Indian,0.568,443,3,Desserts,lunch,weekday,none,monsoon,0.049,0,0.484,medium,dairy,0
20,Fries,2,Fast_Food,solo,Gurgaon,Beverages,0.038,393,2,Fast_Food,breakfast,weekday,festival,winter,0.536,1,0.721,medium,nonveg,0
66,Chilli Paneer,1,Chinese,solo,Noida,Chinese,0.572,381,1,Chinese,snacks,weekend,none,winter,0.605,1,0.713,low,veg,1
160,Rasgulla,1,Desserts,solo,South_Delhi,Chinese,0.071,534,3,Desserts,dinner,weekday,none,monsoon,0.355,8,0.334,low,veg,0
144,Fries,1,Fast_Food,solo,Noida,Desserts,0.524,365,1,Fast_Food,snacks,weekday,none,winter,0.248,1,0.637,low,veg,0
172,Manchurian,2,Chinese,solo,West_Delhi,Desserts,0.414,465,2,Chinese,breakfast,weekday,none,winter,0.264,6,0.601,low,veg,0
173,Pepsi,1,Beverages,solo,Gurgaon,North_Indian,0.38,365,1,Beverages,lunch,weekend,none,winter,0.151,0,0.412,high,veg,1
5,Sandwich,1,Fast_Food,solo,Navi_Mumbai,South_Indian,0.542,406,1,Fast_Food,lunch,weekend,none,summer,0.164,8,0.584,medium,nonveg,1
184,Manchurian,1,Chinese,solo,Navi_Mumbai,South_Indian,0.268,495,2,Chinese,lunch,weekday,festival,monsoon,0.403,4,0.326,medium,nonveg,0
117,Roti,1,North_Indian,solo,Navi_Mumbai,Beverages,0.415,381,2,North_Indian,lunch,weekday,none,monsoon,0.455,0,0.507,low,dairy,0
49,Ice Cream,1,Desserts,solo,Gurgaon,South_Indian,0.359,605,4,Desserts,dinner,weekday,none,winter,0.511,0,0.428,low,nonveg,1
106,Fries,2,Fast_Food,solo,Navi_Mumbai,Desserts,0.271,554,3,Fast_Food,lunch,weekend,none,monsoon,0.379,2,0.755,medium,veg,1
53,Paneer Tikka,3,North_Indian,group,West_Delhi,South_Indian,0.254,316,1,North_Indian,dinner,weekend,none,summer,0.44,1,0.176,high,veg,0
80,Tea,3,Beverages,group,Navi_Mumbai,Beverages,0.239,531,4,Beverages,lunch,weekday,none,monsoon,0.633,5,0.725,medium,veg,1
194,Dal Makhani,1,North_Indian,solo,Gurgaon,Chinese,0.407,365,2,North_Indian,dinner,weekday,none,winter,0.375,0,0.538,medium,veg,0
9,Rasgulla,2,Desserts,solo,Navi_Mumbai,South_Indian,0.16,358,2,Desserts,dinner,weekend,anniversary,summer,0.34,3,0.727,low,veg,1
198,Fries,3,Fast_Food,group,Noida,Beverages,0.188,456,3,Fast_Food,dinner,weekend,none,summer,0.162,5,0.472,low,veg,0
178,Fries,3,Fast_Food,group,Navi_Mumbai,Chinese,0.126,441,2,Fast_Food,breakfast,weekday,none,monsoon,0.583,1,0.386,low,nonveg,1
51,Manchurian,3,Chinese,group,Noida,Beverages,0.109,424,2,Chinese,dinner,weekday,none,winter,0.329,3,0.707,high,nonveg,0
129,Burger,2,Fast_Food,solo,West_Delhi,North_Indian,0.271,327,1,Fast_Food,dinner,weekday,none,monsoon,0.547,3,0.156,low,veg,0
9,Brownie,2,Desserts,solo,Navi_Mumbai,Desserts,0.111,381,1,Desserts,dinner,weekend,none,monsoon,0.642,0,0.44,medium,nonveg,0
119,Paneer Tikka,2,North_Indian,solo,Noida,North_Indian,0.061,432,2,North_Indian,lunch,weekday,none,summer,0.32,11,0.235,medium,veg,1
115,Tea,3,Beverages,group,Noida,Beverages,0.59,413,2,Beverages,lunch,weekend,none,monsoon,0.276,2,0.632,medium,nonveg,0
181,Idli,1,South_Indian,solo,South_Delhi,North_Indian,0.206,318,1,South_Indian,dinner,weekend,birthday,summer,0.215,0,0.451,medium,dairy,0
188,Chutney,2,South_Indian,solo,South_Delhi,Desserts,0.261,409,2,South_Indian,snacks,weekend,none,summer,0.585,8,0.556,medium,veg,0
55,Choco Lava Cake,3,Desserts,group,Gurgaon,North_Indian,0.464,318,1,Desserts,dinner,weekday,none,summer,0.17,0,0.429,medium,veg,0
16,Dosa,1,South_Indian,solo,Gurgaon,Chinese,0.3,373,2,South_Indian,dinner,weekday,none,winter,0.448,0,0.636,high,veg,1
78,Choco Lava Cake,1,Desserts,solo,South_Delhi,Chinese,0.452,540,4,Desserts,snacks,weekend,festival,summer,0.305,3,0.675,medium,egg,0
117,Salad,1,North_Indian,solo,Navi_Mumbai,North_Indian,0.543,247,1,North_Indian,snacks,weekday,none,summer,0.442,0,0.452,high,nonveg,0
125,Tea,2,Beverages,solo,South_Delhi,North_Indian,0.075,331,1,Beverages,snacks,weekday,none,winter,0.121,5,0.345,low,nonveg,1
195,Salad,1,North_Indian,solo,Gurgaon,Chinese,0.362,609,3,North_Indian,lunch,weekday,birthday,winter,0.45,1,0.438,high,nonveg,1
148,Cold Coffee,1,Beverages,solo,Noida,North_Indian,0.699,301,1,Beverages,snacks,weekday,none,winter,0.218,6,0.432,low,veg,0
192,Paneer Tikka,3,North_Indian,group,Gurgaon,South_Indian,0.472,310,1,North_Indian,lunch,weekday,anniversary,monsoon,0.34,1,0.274,medium,veg,0
46,Pizza,1,Fast_Food,solo,Gurgaon,Fast_Food,0.046,532,4,Fast_Food,lunch,weekday,none,monsoon,0.576,3,0.745,high,dairy,0
39,Kheer,2,Desserts,solo,West_Delhi,North_Indian,0.264,321,1,Desserts,dinner,weekend,none,monsoon,0.416,0,0.871,medium,veg,0
30,Nachos,2,Fast_Food,solo,West_Delhi,Beverages,0.557,474,3,Fast_Food,breakfast,weekday,none,summer,0.215,3,0.311,high,veg,0
38,Pepsi,2,Beverages,solo,South_Delhi,Chinese,0.419,499,3,Beverages,dinner,weekend,festival,summer,0.274,2,0.209,low,veg,1
147,Coke,2,Beverages,solo,Navi_Mumbai,Chinese,0.232,329,1,Beverages,dinner,weekend,festival,winter,0.127,3,0.308,medium,dairy,1
168,Rasgulla,1,Desserts,solo,Navi_Mumbai,Beverages,0.542,380,2,Desserts,dinner,weekday,none,winter,0.395,1,0.192,high,dairy,0
43,Coke,3,Beverages,group,Navi_Mumbai,Fast_Food,0.162,462,2,Beverages,snacks,weekday,birthday,winter,0.524,0,0.613,low,veg,0
151,Sandwich,1,Fast_Food,solo,Navi_Mumbai,Desserts,0.269,391,2,Fast_Food,lunch,weekday,none,summer,0.248,2,0.622,medium,egg,0
77,Brownie,1,Desserts,solo,West_Delhi,South_Indian,0.114,336,1,Desserts,dinner,weekday,none,winter,0.436,0,0.558,high,veg,0
147,Cold Coffee,2,Beverages,solo,Navi_Mumbai,Desserts,0.215,504,3,Beverages,breakfast,weekday,anniversary,monsoon,0.404,0,0.791,medium,veg,0
97,Ice Cream,2,Desserts,solo,Noida,North_Indian,0.134,393,2,Desserts,dinner,weekday,none,monsoon,0.208,0,0.578,high,veg,1
52,Dal Makhani,3,North_Indian,group,Gurgaon,South_Indian,0.185,330,1,North_Indian,snacks,weekday,none,summer,0.168,0,0.671,low,veg,1
46,Cheesy Dip,1,Fast_Food,solo,Gurgaon,Fast_Food,0.838,311,1,Fast_Food,lunch,weekday,none,winter,0.372,0,0.485,low,veg,0
87,Burger,2,Fast_Food,solo,Gurgaon,Beverages,0.199,478,3,Fast_Food,lunch,weekday,none,winter,0.478,2,0.612,low,nonveg,0
144,Nachos,1,Fast_Food,solo,Noida,South_Indian,0.033,561,4,Fast_Food,dinner,weekday,none,monsoon,0.287,3,0.288,low,nonveg,0
163,Rasgulla,2,Desserts,solo,West_Delhi,Fast_Food,0.061,384,2,Desserts,snacks,weekday,none,monsoon,0.733,1,0.46,medium,egg,0
65,Brownie,2,Desserts,solo,South_Delhi,South_Indian,0.171,365,2,Desserts,lunch,weekday,none,monsoon,0.113,2,0.69,medium,veg,0
177,Choco Lava Cake,1,Desserts,solo,South_Delhi,North_Indian,0.056,451,3,Desserts,dinner,weekend,none,summer,0.362,6,0.674,high,egg,0
117,Raita,1,North_Indian,solo,Navi_Mumbai,Beverages,0.237,401,2,North_Indian,lunch,weekday,none,winter,0.527,2,0.769,medium,veg,1
87,Cheesy Dip,2,Fast_Food,solo,Gurgaon,Chinese,0.438,247,1,Fast_Food,lunch,weekday,none,monsoon,0.681,4,0.237,low,veg,1
151,Fries,1,Fast_Food,solo,Navi_Mumbai,Fast_Food,0.445,459,2,Fast_Food,lunch,weekday,none,winter,0.515,0,0.641,low,nonveg,1
105,Nachos,1,Fast_Food,solo,Gurgaon,Fast_Food,0.399,382,1,Fast_Food,dinner,weekday,anniversary,summer,0.182,0,0.752,medium,veg,0
182,Roti,3,North_Indian,group,Gurgaon,Chinese,0.078,393,2,North_Indian,dinner,weekend,none,winter,0.3,1,0.85,high,veg,0
140,Fried Rice,4,Chinese,group,Noida,Fast_Food,0.151,499,3,Chinese,lunch,weekend,none,winter,0.2,1,0.414,high,dairy,1
124,Spring Roll,1,Chinese,solo,Noida,North_Indian,0.147,377,2,Chinese,dinner,weekend,none,winter,0.382,0,0.562,high,nonveg,0
193,Vada,2,South_Indian,solo,Navi_Mumbai,South_Indian,0.378,318,1,South_Indian,dinner,weekend,none,winter,0.277,3,0.258,medium,veg,1
115,Tea,3,Beverages,group,Noida,Beverages,0.287,376,2,Beverages,lunch,weekday,none,monsoon,0.34,1,0.672,medium,nonveg,1
177,Gulab Jamun,1,Desserts,solo,South_Delhi,South_Indian,0.378,337,1,Desserts,dinner,weekend,none,monsoon,0.209,0,0.4,medium,veg,0
41,Paneer Tikka,2,North_Indian,solo,Noida,Beverages,0.461,516,3,North_Indian,dinner,weekend,none,summer,0.215,5,0.386,low,nonveg,1
156,Gulab Jamun,2,Desserts,solo,Navi_Mumbai,Beverages,0.108,351,1,Desserts,dinner,weekday,none,summer,0.32,1,0.471,low,veg,0
142,Spring Roll,2,Chinese,solo,South_Delhi,South_Indian,0.535,595,4,Chinese,dinner,weekend,festival,summer,0.672,1,0.595,high,veg,0
164,Ice Cream,1,Desserts,solo,Navi_Mumbai,Beverages,0.021,492,3,Desserts,dinner,weekday,none,monsoon,0.337,3,0.144,medium,veg,0
153,Nachos,2,Fast_Food,solo,Gurgaon,South_Indian,0.276,351,1,Fast_Food,dinner,weekday,none,monsoon,0.325,1,0.606,low,dairy,0
180,Dosa,1,South_Indian,solo,West_Delhi,Beverages,0.29,440,3,South_Indian,lunch,weekend,none,winter,0.13,0,0.794,high,veg,0
148,Lassi,1,Beverages,solo,Noida,Desserts,0.23,342,1,Beverages,snacks,weekday,festival,summer,0.554,2,0.3,low,nonveg,1
19,Burger,1,Fast_Food,solo,Noida,North_Indian,0.389,503,3,Fast_Food,snacks,weekday,none,winter,0.185,2,0.607,medium,veg,0
65,Rasgulla,2,Desserts,solo,South_Delhi,Chinese,0.402,447,2,Desserts,lunch,weekend,none,monsoon,0.122,13,0.39,medium,dairy,1
31,Upma,1,South_Indian,solo,South_Delhi,South_Indian,0.603,300,1,South_Indian,breakfast,weekday,none,winter,0.218,4,0.423,medium,veg,0
168,Choco Lava Cake,1,Desserts,solo,Navi_Mumbai,Desserts,0.195,391,2,Desserts,lunch,weekday,none,winter,0.439,0,0.206,low,nonveg,0
137,Cheesy Dip,2,Fast_Food,solo,Navi_Mumbai,Desserts,0.284,323,2,Fast_Food,lunch,weekend,none,monsoon,0.346,4,0.326,low,veg,0
33,Fried Rice,3,Chinese,group,Gurgaon,North_Indian,0.34,449,2,Chinese,dinner,weekday,none,monsoon,0.65,5,0.647,medium,veg,1
0,Tea,1,Beverages,solo,South_Delhi,Fast_Food,0.333,388,2,Beverages,breakfast,weekend,none,monsoon,0.076,5,0.503,high,nonveg,0
42,Spring Roll,1,Chinese,solo,Gurgaon,Desserts,0.018,582,4,Chinese,dinner,weekday,none,monsoon,0.429,3,0.246,medium,nonveg,0
137,Fries,2,Fast_Food,solo,Navi_Mumbai,Fast_Food,0.173,392,1,Fast_Food,dinner,weekend,none,monsoon,0.324,1,0.673,low,nonveg,1
184,Hakka Noodles,1,Chinese,solo,Navi_Mumbai,Fast_Food,0.282,403,1,Chinese,dinner,weekday,anniversary,monsoon,0.254,2,0.111,high,nonveg,1
183,Upma,3,South_Indian,group,West_Delhi,North_Indian,0.092,514,3,South_Indian,lunch,weekend,festival,monsoon,0.312,1,0.324,medium,dairy,0
49,Kheer,1,Desserts,solo,Gurgaon,North_Indian,0.321,405,1,Desserts,lunch,weekday,none,summer,0.082,1,0.639,low,nonveg,1
59,Paneer Tikka,1,North_Indian,solo,West_Delhi,Desserts,0.306,371,1,North_Indian,lunch,weekday,festival,winter,0.151,1,0.693,high,veg,0
157,Biryani,3,North_Indian,group,South_Delhi,Beverages,0.04,405,2,North_Indian,lunch,weekday,none,summer,0.14,1,0.804,high,veg,1
11,Salad,4,North_Indian,group,Navi_Mumbai,Desserts,0.14,270,1,North_Indian,breakfast,weekday,none,winter,0.472,3,0.255,low,veg,0
78,Gulab Jamun,1,Desserts,solo,South_Delhi,Desserts,0.75,368,2,Desserts,lunch,weekday,none,winter,0.585,0,0.511,high,dairy,0
89,Cheesy Dip,2,Fast_Food,solo,West_Delhi,Fast_Food,0.283,457,2,Fast_Food,breakfast,weekend,none,winter,0.111,3,0.674,medium,veg,1
147,Pepsi,2,Beverages,solo,Navi_Mumbai,Desserts,0.254,394,2,Beverages,lunch,weekday,none,winter,0.388,2,0.434,low,veg,0
91,Garlic Bread,2,Fast_Food,solo,Noida,Desserts,0.092,334,1,Fast_Food,dinner,weekday,festival,summer,0.101,6,0.178,medium,nonveg,0
171,Raita,1,North_Indian,solo,Gurgaon,Chinese,0.41,317,1,North_Indian,breakfast,weekday,none,monsoon,0.302,9,0.239,low,nonveg,1
116,Papad,3,North_Indian,group,Navi_Mumbai,South_Indian,0.127,406,2,North_Indian,snacks,weekend,none,monsoon,0.345,0,0.45,low,veg,1
49,Gulab Jamun,1,Desserts,solo,Gurgaon,Chinese,0.407,434,2,Desserts,lunch,weekday,none,winter,0.708,0,0.6,low,nonveg,0
110,Coke,1,Beverages,solo,South_Delhi,Beverages,0.145,450,3,Beverages,lunch,weekday,none,summer,0.28,1,0.593,low,veg,0
148,Tea,1,Beverages,solo,Noida,Fast_Food,0.378,404,2,Beverages,breakfast,weekday,festival,summer,0.563,0,0.744,low,veg,0
14,Sambar,1,South_Indian,solo,South_Delhi,South_Indian,0.232,475,2,South_Indian,lunch,weekday,none,monsoon,0.287,0,0.575,high,veg,0
70,Coke,3,Beverages,group,South_Delhi,Desserts,0.309,294,1,Beverages,lunch,weekend,none,summer,0.377,0,0.714,low,veg,1
30,Pizza,2,Fast_Food,solo,West_Delhi,Chinese,0.712,424,2,Fast_Food,snacks,weekday,none,summer,0.041,0,0.338,low,nonveg,0
76,Lassi,3,Beverages,group,Gurgaon,Chinese,0.18,354,1,Beverages,lunch,weekend,festival,summer,0.184,0,0.81,high,dairy,0
149,Papad,1,North_Indian,solo,West_Delhi,North_Indian,0.396,282,1,North_Indian,lunch,weekday,none,monsoon,0.438,4,0.47,medium,nonveg,1
144,Nachos,1,Fast_Food,solo,Noida,Beverages,0.094,309,1,Fast_Food,snacks,weekday,festival,winter,0.108,5,0.206,medium,dairy,0
179,Paneer Tikka,1,North_Indian,solo,Navi_Mumbai,Chinese,0.203,371,2,North_Indian,dinner,weekday,none,winter,0.539,5,0.584,medium,nonveg,0
192,Papad,3,North_Indian,group,Gurgaon,Chinese,0.096,302,1,North_Indian,dinner,weekday,none,winter,0.446,1,0.723,medium,nonveg,0
195,Biryani,1,North_Indian,solo,Gurgaon,Beverages,0.158,429,2,North_Indian,dinner,weekend,none,monsoon,0.509,1,0.15,medium,nonveg,1
52,Papad,3,North_Indian,group,Gurgaon,Desserts,0.12,274,1,North_Indian,lunch,weekday,festival,summer,0.574,1,0.745,low,nonveg,0
91,Nachos,2,Fast_Food,solo,Noida,South_Indian,0.335,460,3,Fast_Food,lunch,weekday,birthday,summer,0.318,0,0.596,low,veg,1
195,Roti,1,North_Indian,solo,Gurgaon,Desserts,0.531,380,1,North_Indian,lunch,weekday,none,winter,0.3,0,0.75,medium,veg,1
52,Raita,3,North_Indian,group,Gurgaon,North_Indian,0.539,486,3,North_Indian,dinner,weekday,none,monsoon,0.147,7,0.439,high,veg,1
38,Pepsi,2,Beverages,solo,South_Delhi,Fast_Food,0.079,468,3,Beverages,snacks,weekday,birthday,summer,0.486,4,0.62,low,dairy,1
191,Lassi,3,Beverages,group,Navi_Mumbai,Chinese,0.087,385,1,Beverages,snacks,weekday,none,monsoon,0.582,6,0.595,high,veg,0
8,Salad,2,North_Indian,solo,West_Delhi,Desserts,0.413,526,3,North_Indian,lunch,weekend,none,winter,0.372,0,0.29,medium,nonveg,0
133,Raita,1,North_Indian,solo,Gurgaon,Chinese,0.022,482,3,North_Indian,lunch,weekend,none,summer,0.285,2,0.35,high,veg,0
28,Idli,2,South_Indian,solo,Navi_Mumbai,Chinese,0.464,269,1,South_Indian,lunch,weekday,none,winter,0.336,1,0.236,high,nonveg,0
6,Fried Rice,1,Chinese,solo,South_Delhi,South_Indian,0.398,323,1,Chinese,snacks,weekday,none,summer,0.183,1,0.075,high,veg,0
182,Salad,3,North_Indian,group,Gurgaon,Fast_Food,0.119,422,2,North_Indian,lunch,weekday,none,summer,0.55,10,0.8,low,veg,0
98,Papad,1,North_Indian,solo,Navi_Mumbai,Beverages,0.394,208,1,North_Indian,breakfast,weekday,none,winter,0.305,8,0.477,medium,veg,0
69,Kheer,4,Desserts,group,South_Delhi,Fast_Food,0.226,407,2,Desserts,dinner,weekend,none,summer,0.099,8,0.154,medium,dairy,1
0,Pepsi,1,Beverages,solo,South_Delhi,Fast_Food,0.457,377,1,Beverages,dinner,weekday,none,summer,0.39,1,0.339,high,dairy,0
0,Tea,1,Beverages,solo,South_Delhi,Fast_Food,0.444,403,2,Beverages,breakfast,weekend,none,winter,0.296,0,0.556,low,nonveg,0
17,Raita,2,North_Indian,solo,West_Delhi,Beverages,0.436,408,2,North_Indian,snacks,weekend,none,monsoon,0.226,2,0.466,medium,nonveg,0
56,Coke,1,Beverages,solo,Navi_Mumbai,North_Indian,0.506,463,3,Beverages,breakfast,weekday,festival,monsoon,0.752,0,0.489,low,dairy,0
109,Pizza,1,Fast_Food,solo,South_Delhi,Chinese,0.343,371,1,Fast_Food,dinner,weekday,none,winter,0.288,3,0.416,low,veg,0
109,Burger,1,Fast_Food,solo,South_Delhi,Desserts,0.171,270,1,Fast_Food,lunch,weekday,none,summer,0.59,9,0.543,medium,dairy,0
177,Gulab Jamun,1,Desserts,solo,South_Delhi,North_Indian,0.242,525,3,Desserts,lunch,weekday,none,monsoon,0.167,1,0.575,medium,nonveg,1
107,Brownie,3,Desserts,group,West_Delhi,North_Indian,0.075,258,1,Desserts,breakfast,weekday,none,monsoon,0.234,7,0.891,medium,veg,1
107,Kheer,3,Desserts,group,West_Delhi,South_Indian,0.259,499,3,Desserts,dinner,weekday,none,monsoon,0.498,1,0.556,medium,nonveg,0
82,Raita,1,North_Indian,solo,Gurgaon,Beverages,0.113,317,1,North_Indian,lunch,weekend,none,winter,0.135,0,0.163,high,nonveg,0
64,Pepsi,1,Beverages,solo,Noida,South_Indian,0.263,290,1,Beverages,lunch,weekend,festival,summer,0.165,9,0.766,high,dairy,1
138,Nachos,1,Fast_Food,solo,South_Delhi,Desserts,0.409,437,3,Fast_Food,dinner,weekend,birthday,summer,0.298,0,0.561,medium,nonveg,0
193,Sambar,2,South_Indian,solo,Navi_Mumbai,South_Indian,0.522,344,1,South_Indian,lunch,weekend,festival,winter,0.26,4,0.388,low,veg,1
109,Pizza,1,Fast_Food,solo,South_Delhi,Desserts,0.098,373,1,Fast_Food,dinner,weekend,none,monsoon,0.232,1,0.684,high,veg,1
129,Nachos,2,Fast_Food,solo,West_Delhi,North_Indian,0.223,357,1,Fast_Food,dinner,weekday,none,monsoon,0.243,5,0.386,low,veg,1
177,Choco Lava Cake,1,Desserts,solo,South_Delhi,Chinese,0.086,441,2,Desserts,dinner,weekend,none,monsoon,0.746,2,0.358,medium,veg,0
150,Sambar,3,South_Indian,group,West_Delhi,Fast_Food,0.143,476,3,South_Indian,lunch,weekday,none,winter,0.413,4,0.195,low,nonveg,0
101,Spring Roll,2,Chinese,solo,Gurgaon,Desserts,0.398,223,1,Chinese,lunch,weekday,none,winter,0.494,2,0.244,medium,dairy,0
114,Salad,2,North_Indian,solo,Gurgaon,Chinese,0.203,302,1,North_Indian,lunch,weekday,none,winter,0.472,3,0.296,low,veg,0
90,Rasgulla,1,Desserts,solo,South_Delhi,South_Indian,0.161,533,3,Desserts,breakfast,weekend,none,winter,0.026,2,0.519,high,veg,0
29,Roti,1,North_Indian,solo,South_Delhi,Desserts,0.119,561,4,North_Indian,snacks,weekend,none,winter,0.36,11,0.338,medium,nonveg,0
175,Burger,1,Fast_Food,solo,South_Delhi,North_Indian,0.636,416,2,Fast_Food,lunch,weekday,none,winter,0.219,1,0.416,low,veg,0
152,Cold Coffee,1,Beverages,solo,Navi_Mumbai,North_Indian,0.062,419,2,Beverages,lunch,weekday,none,winter,0.432,3,0.21,low,veg,0
45,Pizza,2,Fast_Food,solo,West_Delhi,Desserts,0.343,520,3,Fast_Food,dinner,weekday,birthday,winter,0.522,1,0.789,low,veg,0
74,Spring Roll,2,Chinese,solo,West_Delhi,Desserts,0.454,382,1,Chinese,dinner,weekend,none,monsoon,0.799,0,0.464,medium,veg,1
17,Roti,2,North_Indian,solo,West_Delhi,Chinese,0.378,514,3,North_Indian,lunch,weekend,none,summer,0.485,1,0.484,medium,veg,0
83,Paneer Tikka,1,North_Indian,solo,Navi_Mumbai,North_Indian,0.268,325,1,North_Indian,dinner,weekend,none,winter,0.399,0,0.452,low,nonveg,0
162,Hakka Noodles,2,Chinese,solo,South_Delhi,Chinese,0.18,369,1,Chinese,dinner,weekend,none,winter,0.158,0,0.645,medium,nonveg,0
137,Pizza,2,Fast_Food,solo,Navi_Mumbai,Desserts,0.34,594,4,Fast_Food,snacks,weekend,none,monsoon,0.042,6,0.791,high,nonveg,1
146,Idli,2,South_Indian,solo,Noida,Fast_Food,0.362,356,1,South_Indian,dinner,weekday,none,winter,0.501,0,0.413,medium,nonveg,0
160,Ice Cream,1,Desserts,solo,South_Delhi,Beverages,0.231,372,2,Desserts,snacks,weekday,none,monsoon,0.076,4,0.32,medium,nonveg,1
172,Chilli Paneer,2,Chinese,solo,West_Delhi,Fast_Food,0.432,384,2,Chinese,breakfast,weekday,none,summer,0.151,0,0.61,low,dairy,0
19,Burger,1,Fast_Food,solo,Noida,Desserts,0.443,338,2,Fast_Food,lunch,weekday,anniversary,monsoon,0.641,0,0.601,medium,veg,0
57,Chilli Paneer,1,Chinese,solo,Navi_Mumbai,North_Indian,0.319,353,1,Chinese,lunch,weekday,none,winter,0.461,4,0.594,medium,dairy,1
0,Pepsi,1,Beverages,solo,South_Delhi,South_Indian,0.355,421,3,Beverages,lunch,weekend,none,winter,0.319,0,0.42,low,dairy,0
59,Biryani,1,North_Indian,solo,West_Delhi,North_Indian,0.548,561,4,North_Indian,snacks,weekend,none,summer,0.277,1,0.562,low,veg,0
36,Chutney,1,South_Indian,solo,West_Delhi,Fast_Food,0.277,448,2,South_Indian,lunch,weekday,none,monsoon,0.506,1,0.106,low,veg,0
